CITY_NAME,STATE_NAME,CRIME_CODE,CRIME_DESCRIPTION,DATE_REPORTED,DATE_OCCURRED,LATITUDE,LONGITUDE,DATE_FORMAT
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/06/10 22:30:00+00,39.3551,-76.7087,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/06/10 20:30:00+00,39.3677,-76.7088,MM/DD/YYYY
Baltimore,Maryland,6G,LARCENY,,2022/06/10 06:00:00+00,39.2974,-76.5721,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/06/10 07:45:00+00,39.3105,-76.615,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/22 17:00:00+00,39.3585,-76.5796,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/05/22 01:30:00+00,39.2869,-76.6562,MM/DD/YYYY
Baltimore,Maryland,4A,AGG. ASSAULT,,2022/05/22 02:10:00+00,39.3431,-76.5949,MM/DD/YYYY
Baltimore,Maryland,3AO,ROBBERY,,2022/05/22 02:15:00+00,39.3003,-76.6307,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/05/22 02:56:00+00,39.2856,-76.6502,MM/DD/YYYY
Baltimore,Maryland,3AO,ROBBERY,,2022/05/22 01:30:00+00,39.2808,-76.6098,MM/DD/YYYY
Baltimore,Maryland,6D,LARCENY FROM AUTO,,2022/05/22 04:00:00+00,39.299,-76.6117,MM/DD/YYYY
Baltimore,Maryland,4C,AGG. ASSAULT,,2022/05/22 01:36:00+00,39.2948,-76.5708,MM/DD/YYYY
Baltimore,Maryland,4B,AGG. ASSAULT,,2022/05/22 04:25:00+00,39.3171,-76.6362,MM/DD/YYYY
Baltimore,Maryland,4A,AGG. ASSAULT,,2022/05/22 16:45:00+00,39.3283,-76.5465,MM/DD/YYYY
Baltimore,Maryland,4A,AGG. ASSAULT,,2022/05/22 16:45:00+00,39.3283,-76.5465,MM/DD/YYYY
Baltimore,Maryland,4E,COMMON ASSAULT,,2022/05/22 02:05:00+00,39.315,-76.6401,MM/DD/YYYY
Baltimore,Maryland,7A,AUTO THEFT,,2022/05/22 13:00:00+00,39.2778,-76.5457,MM/DD/YYYY
Baltimore,Maryland,1A,HOMICIDE,,2022/05/22 00:15:00+00,39.3136,-76.5875,MM/DD/YYYY
Baltimore,Maryland,1A,HOMICIDE,,2022/05/22 23:40:46+00,39.3223,-76.6059,MM/DD/YYYY
Baltimore,Maryland,9S,SHOOTING,,2022/05/22 01:14:00+00,39.2969,-76.5801,MM/DD/YYYY
Baltimore,Maryland,9S,SHOOTING,,2022/05/22 01:14:00+00,39.2969,-76.5801,MM/DD/YYYY
Baltimore,Maryland,1A,HOMICIDE,,2022/05/22 00:15:00+00,39.3136,-76.5875,MM/DD/YYYY
Baltimore,Maryland,4A,AGG. ASSAULT,,2022/05/10 16:20:00+00,39.312,-76.5993,MM/DD/YYYY
Baltimore,Maryland,6F,LARCENY,,2022/05/10 16:00:00+00,39.2892,-76.5935,MM/DD/YYYY
Baltimore,Maryland,5F,BURGLARY,,2022/05/10 16:00:00+00,39.2934,-76.6655,MM/DD/YYYY
